Water_Temperature,Salinity,Dissolved_Oxygen,pH_Level,Chlorophyll_Concentration,Nutrient_Levels,Fishing_Pressure,Ocean_Current_Speed,Depth,Season,Fishery_Biomass
11.236203565420874,30.9256646441931,4.093645469887248,8.172702994208898,3.77590779107363,0.5221361582789255,24.265329338053036,1.6592876107058567,77.62429135369942,Summer,40.407171722624106
28.521429192297486,32.70950473689179,3.9758303925759986,8.296681397191373,1.367773826280102,1.0878118812111708,74.26712380383661,1.4078733340690308,19.13802321160023,Winter,38.54647109326324
21.959818254342153,34.36472917938204,9.250036644168294,7.750467898792499,0.545254081584837,1.0129112835997658,56.129581550542625,1.8913470741016092,182.91688704434955,Winter,46.28514837185876
17.959754525911098,33.66112443204781,3.996369598796049,8.124874099606998,1.5775991959045348,1.6157949026492124,87.66758705127181,0.817854471513344,18.207262989088346,Fall,27.083292885618018
4.680559213273096,34.03280573930725,4.175597809029048,8.07174598314375,0.6318581790721972,0.7644139988194997,98.38992835203827,1.3239396789012683,129.64183548971118,Fall,11.212086599339827
4.679835610086079,33.29391683355359,8.07518609934371,8.332830376788271,0.49927393338204057,0.15939660941564757,1.4272572060111974,0.9297095616265414,82.63889576055954,Spring,32.60155213480494
1.7425083650459838,33.461382822589265,5.59791873960432,8.40608706048126,0.31525839708060643,0.6487071585573508,127.8490051355253,1.261177394617087,81.12387805108847,Fall,8.917046049841193
25.985284373248057,34.24597825782659,8.213684455641449,7.512156771477387,0.17345643490876564,2.2118261071015213,119.78640103277246,0.8991978120154747,135.91036731453678,Fall,41.55734957143242
18.033450352296263,31.24834004429593,2.522929260515082,8.174019919058793,0.6771085314670903,0.7427646214720262,61.53611288269573,0.37726449284814967,13.418746525975745,Summer,27.317377437590814
21.242177333881365,32.447124818215705,5.9005695493870745,7.551835799119729,1.171228841969369,0.7816224914412173,8.893237175561467,1.0157948320067618,118.74115659028692,Summer,50.54943350521359
0.6175348288740734,31.106047209098012,2.268908801466261,8.048858665077356,0.9078976109455829,2.6815004463761873,126.82866668388846,1.0571684028748847,154.40635719447096,Summer,11.841501177397774
29.09729556485983,34.93834003998323,2.501225627642836,7.787632729043678,0.6597020878257911,0.4906750282388729,160.46942696032625,1.6212076965203222,165.64255157731884,Summer,21.492562155451413
24.973279224012654,34.72029669843307,9.251499626755287,7.806776599522141,0.3883897004941659,0.2137809859328526,40.34546813169838,1.4710414115871624,34.10607787875506,Summer,47.627543495488496
6.370173320348284,30.19713405684253,3.1139629689407613,7.852958503452356,1.8372064636768266,0.8516061540562562,54.35213510782236,1.3275832478828882,179.48381001563473,Spring,31.556877461332736
5.454749016213018,33.52787586257844,6.259365458201737,8.12129244904961,0.2679025671600284,0.6162060027851852,30.880565432944913,0.22677419110514507,131.22921836948845,Spring,24.884132022684994
5.502135295603015,34.626241587078326,5.288764820805652,7.834049965668769,2.172824456003804,0.3805086686220213,96.92526872193307,1.44123258132743,176.37096016413656,Spring,20.083081821990266
9.127267288786133,30.902876725636666,4.778746610070741,8.23269905059028,0.36706474891538393,0.8391393834176558,26.01335430077243,1.0006103127090296,97.05614342203965,Summer,33.036973567815885
15.742692948967136,32.83972615276315,9.19866676549818,7.90452738557387,0.47121762758797664,1.6347757635156868,59.84058250151175,1.7881990722123184,108.4066690194404,Winter,44.50194081729702
12.958350559263472,34.577441487940206,2.174587174203916,7.568353200309959,0.23066584120830863,0.9907544438643131,117.09818634095618,1.8397418682610855,183.80765540573424,Summer,14.821006625346293
8.736874205941257,30.169729892928995,7.310317489404713,8.283759842484107,0.6056808105829642,1.359315239642454,94.09948514557053,0.11031318120357092,179.98190867093436,Summer,32.187292675244876
18.355586841671386,33.4871013362342,9.707155473708404,7.785758324592706,2.6519957200848236,6.1313055137162715,64.92571080709313,1.6412831207089575,89.6321746738004,Spring,56.693216388285016
4.184815819561255,31.486745036862754,6.4813454676947355,7.932766879599263,1.6746900249900836,0.7097241812348611,70.60193310366704,0.07539478084534124,54.88252632713635,Summer,28.51056164092663
8.764339456056545,34.621980976882654,9.494579696264735,8.185443883221902,2.6602553436185,1.3209466447045612,94.43462828070255,0.7343392513900453,78.63408691285284,Spring,30.674030353051382
10.99085529881075,34.85529122582684,2.41806303428819,7.832456157148712,1.685635334635772,0.6009681369351927,0.9852742850430989,1.0845999512421582,77.55286570594994,Summer,27.607998349613197
13.682099526511077,34.72133244556717,5.350346552593291,7.556585656146716,0.3316517426529376,0.4289736774392884,13.189657900206456,0.2962015972542549,57.37337499655879,Fall,32.473231365213024
23.555278841790408,32.37107108328732,4.081262327696409,7.873921047012813,0.7183565651727769,0.5571573110099949,148.05135538418597,1.4926276251381536,53.715920866593315,Winter,30.039342093740775
5.990213464750792,34.31021325494657,7.846567719845838,8.444448582694303,0.45831473840860004,0.61955204414537,13.083670167336848,0.016709408344277143,172.21258729594388,Winter,25.419892652811864
15.427033152408349,34.222746992675354,9.850376723977973,8.141734397298558,3.7832177496489634,1.4325782566620577,118.74300416336486,0.33719809686807367,13.972384136932337,Spring,35.99381190187281
17.772437065861276,31.595502366216277,4.0522404995539825,8.171479148667206,0.3021630077614246,10.475883298589263,154.56641157032084,1.1615936597069514,135.52223641991884,Fall,34.33348052916669
1.3935123815999317,34.14457737075339,7.233396811792596,8.13228215363764,2.444150672551227,0.4886819372146492,45.47484552269083,1.4287751240745847,34.56401029129046,Winter,27.173203890574996
18.22634555704315,30.185038173577464,3.584781062077921,7.6989921389594365,2.442333342123418,0.6592678976498066,62.242561425998396,1.8332862053878323,68.90117867881264,Spring,44.28776142067771
5.115723710618746,32.981349392410266,6.522642036572879,7.91833386410228,6.231519488621691,0.9388279784350094,95.57879618191234,1.4109933038692477,12.308606826967372,Summer,35.326280070221046
1.9515477895583855,31.150044186438514,5.71145989350669,8.250939798363317,0.6638582756128041,1.485570463079506,148.12710689928224,1.343558540509732,53.99472737109241,Summer,15.672696864101475
28.466566117599996,30.602834428886393,9.776042637052296,7.601372897553159,2.038719999254187,1.3015434272272492,158.24013865975058,0.7886822927013286,153.68421422344844,Fall,54.29352778804479
28.96896099223678,30.384766008146045,6.8682181815717325,7.777852776089713,9.792843232953997,3.6114010297853465,124.24662568269304,0.0025688510536028275,177.00306490945172,Winter,68.99005669306736
24.251920443493834,33.481443879390696,4.79605097669455,7.776319108465854,0.5392145814863837,0.08835503694891216,14.552119823588598,0.2403185174712439,44.30543038047341,Summer,40.42193810713138
9.13841307520112,31.69937481884033,2.912766279103467,7.932018927594506,0.21544701978434172,0.0919114311800283,112.41789812985493,1.0691090895120783,92.70956785178437,Spring,17.057112175517272
2.930163420191516,33.62383385764381,3.2099746298794765,8.480368740942184,0.15258857468951836,0.6090358341648309,68.93102527460722,1.3502597716888394,94.06480958744127,Summer,9.377639622807925
20.526990795364707,30.326781703994712,3.8025354396098807,7.567502546683822,2.039514988515678,2.9960662779117455,79.07776791449835,0.834896567792925,174.71506115194683,Summer,47.94112671313559
13.204574812188039,31.576451689153053,4.007733290722384,8.018700994380595,0.15211017151931774,0.20895256142564225,8.256929577989743,1.4613580230567804,152.5598105751611,Winter,36.09733211419021
3.6611470453433648,32.69745646187668,8.804928462729102,7.679364682012211,0.6891343371104751,0.049408522980818735,32.09843941018818,1.0437245906643575,102.61544367360997,Winter,36.366601453968414
14.855307303338105,33.95361582419482,6.489782306260199,8.470676545409745,1.5485409840845932,1.7703537869039263,132.8062860656528,0.14835239118862442,134.14944009435467,Spring,19.350238316654945
1.0316556334565519,31.593762514660348,6.1871272909949315,7.613303504727464,1.2034296678169467,1.2759069048796365,76.26508395204044,0.38403250193589766,169.47101078187336,Fall,28.534917626723438
27.279612062363462,33.129456882185046,2.9181509749537398,7.903601002361591,1.530271031036127,0.33614643120436893,50.679256594033006,1.6799964464878858,1.9077908051089887,Fall,39.29814924390428
7.7633994480005075,34.42988874118093,8.88111754679548,8.237884984834606,1.2489333359762327,0.3732377732177564,64.51520442611297,1.449825493248879,80.57800621000972,Summer,27.83291141802355
19.87566853061946,33.07931594091152,7.78251442566787,8.204554428027445,3.592562777123386,0.37918020209297226,143.53911823871428,1.78952397402499,181.44863345541575,Spring,35.89331173666093
9.351332282682328,31.16479737376817,2.5413468952000127,7.9227286368939325,0.38584622074884234,1.116875793587308,125.83183492403276,0.23511449824187314,148.06260616879027,Fall,16.92280407875087
15.602040635334324,30.12200390778269,7.662680777838149,7.846524167952718,0.5081415957460742,0.5345578746955968,45.748986726421904,1.9804450692301478,108.56827486681493,Fall,48.01310113627368
16.40130838029839,34.35049436950465,6.3483057387411685,7.8976123785528705,0.4617833463103405,1.6389633183019467,19.740309155678716,0.4188134278998672,105.92890540702669,Summer,35.459850275300624
5.545633665765811,30.106347054251934,2.653802765974226,7.7642762631586395,2.293758668193661,0.05757731285556398,42.335701236204045,0.02355975257328402,69.55401952088755,Spring,30.220606654448027
29.087538832936758,34.373508363420996,5.666405132229252,7.7053329387068,2.460583675821385,0.4244963527553646,154.68708377719526,1.9948458781071083,104.10410672830291,Fall,35.28294427638535
23.253984700833435,32.64468567013606,5.877570297040376,7.98303969755889,1.5702350465273063,0.3243104766021804,97.7069247587589,0.5621477708902263,131.07663989269065,Winter,37.25431282680604
28.184968246925674,34.69533849256448,3.326196321306206,7.768533756067607,3.2657637864103344,0.7738782802852784,89.62467506912353,1.3360389050251198,83.67260768575862,Winter,36.74380796248004
26.844820512829465,33.993916178868325,9.565585176002259,7.787461664897251,0.3078813284864824,0.583887028923819,100.19412474833354,0.3533646283526104,142.8306292784348,Summer,42.365527899976435
17.936999364332554,34.98967055266669,8.799802971845295,8.156756063474557,5.297442259635043,2.2207473422703785,61.492748645414565,1.1604570643982834,172.24644545207718,Summer,45.94218063879634
27.656227050693506,31.75355907725855,7.3521786986328665,8.468537331699892,4.58705690712096,0.1557759111137837,135.59397941367814,1.8080699729091185,30.936969636972233,Summer,44.060380828804355
2.6547750615575847,33.83594144465563,5.698364488004858,8.103637200559374,2.0867795600603096,1.0465420841973516,87.91208988244196,0.6403623348568772,90.30940456348489,Summer,18.14742390058775
5.879485872574356,32.00965456804621,5.294124332676068,7.576979467064966,5.940533289793041,1.7477625433002655,19.61364766515765,1.3405079520887184,81.60401825701622,Fall,48.231320231140494
